class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,class
0,191.9687716,24.31298031,21.49262238,20.44611359,20.28220558,20.15300179,19.79932594,23.21530914,1.04650879,1.2104168,1.33962059,1.69329644,-1.72268676,0.16390801,0.2931118,0.64678765,-2.76919555,0.12920379,0.48287964,-2.93310356,0.35367585,-3.06230735,-3.4159832
1,205.6856192,27.89605921,21.37835312,21.06717873,19.70115662,18.70203972,18.16987038,22.60240173,0.31117439,1.6771965,2.6763134,3.20848274,-1.22404861,1.36602211,2.36513901,2.89730835,-1.535223,0.9991169,1.53128624,-2.90124511,0.53216934,-3.90036201,-4.43253135
2,182.6966095,23.78696021,21.51216125,20.88931847,20.90097046,20.86312866,21.05185699,22.6576004,0.62284278,0.61119079,0.64903259,0.46030426,-1.14543915,-0.01165199,0.02618981,-0.16253852,-1.76828193,0.0378418,-0.15088653,-1.75662994,-0.18872833,-1.79447174,-1.60574341
1,187.9945676,14.03687947,23.40673447,22.40231895,20.93013191,20.03160477,19.58263016,24.1321373,1.00441552,2.47660256,3.3751297,3.82410431,-0.72540283,1.47218704,2.37071418,2.81968879,-1.72981835,0.89852714,1.34750175,-3.20200539,0.44897461,-4.10053253,-4.54950714
1,192.8252744,25.51732566,23.56575394,23.37991142,21.37931252,19.94875717,19.18257904,23.86154747,0.18584252,2.18644142,3.61699677,4.3831749,-0.29579353,2.0005989,3.43115425,4.19733238,-0.48163605,1.43055535,2.19673348,-2.48223495,0.76617813,-3.9127903,-4.67896843
2,192.2035871,25.30319994,21.71151924,20.72591019,20.62101173,20.53661537,20.36576462,22.70068932,0.98560905,1.09050751,1.17490387,1.34575462,-0.98917008,0.10489846,0.18929482,0.36014557,-1.97477913,0.08439636,0.25524711,-2.07967759,0.17085075,-2.16407395,-2.3349247
1,191.1297919,25.66428236,22.59921074,21.47237015,20.58235741,19.62440491,19.50001335,21.97268677,1.12684059,2.01685333,2.97480583,3.09919739,0.62652397,0.89001274,1.84796524,1.9723568,-0.50031662,0.9579525,1.08234406,-1.39032936,0.12439156,-2.34828186,-2.47267342
1,191.2728279,26.04283523,22.60560989,21.15846252,20.14944649,19.44885063,19.08325386,22.33747101,1.44714737,2.4561634,3.15675926,3.52235603,0.26813888,1.00901603,1.70961189,2.07520866,-1.17900849,0.70059586,1.06619263,-2.18802452,0.36559677,-2.88862038,-3.25421715
1,192.323165,26.42883777,21.93202209,21.23468971,20.28989792,19.4785862,19.26962662,22.69397736,0.69733238,1.64212417,2.45343589,2.66239547,-0.76195527,0.94479179,1.75610351,1.96506309,-1.45928765,0.81131172,1.0202713,-2.40407944,0.20895958,-3.21539116,-3.42435074
1,192.3953514,26.14091249,22.62302208,21.2323513,19.84763718,18.98899651,18.61026573,23.24694633,1.39067078,2.7753849,3.63402557,4.01275635,-0.62392425,1.38471412,2.24335479,2.62208557,-2.01459503,0.85864067,1.23737145,-3.39930915,0.37873078,-4.25794982,-4.6366806
1,183.375846,22.95417795,22.35874939,21.0591011,19.82821846,19.09777451,18.62996292,22.13083839,1.29964829,2.53053093,3.26097488,3.72878647,0.227911,1.23088264,1.96132659,2.42913818,-1.07173729,0.73044395,1.19825554,-2.30261993,0.46781159,-3.03306388,-3.50087547
1,184.0823433,22.81107981,22.3803215,21.99403381,20.94501686,19.88694572,19.37673569,23.69482422,0.38628769,1.43530464,2.49337578,3.00358581,-1.31450272,1.04901695,2.10708809,2.61729812,-1.70079041,1.05807114,1.56828117,-2.74980736,0.51021003,-3.8078785,-4.31808853
1,183.9966219,22.69594021,23.10307693,21.9713459,20.42923164,19.37709808,19.07276917,23.20940781,1.13173103,2.67384529,3.72597885,4.03030776,-0.10633088,1.54211426,2.59424782,2.89857673,-1.23806191,1.05213356,1.35646247,-2.78017617,0.30432891,-3.83230973,-4.13663864
0,198.1035757,18.31177281,21.27575493,20.69247627,20.42047691,20.3968544,20.08261299,22.97864342,0.58327866,0.85527802,0.87890053,1.19314194,-1.70288849,0.27199936,0.29562187,0.60986328,-2.28616715,0.02362251,0.33786392,-2.55816651,0.31424141,-2.58178902,-2.89603043
0,183.5436804,22.68811079,22.00057602,20.80488396,20.6464653,20.57813263,20.48337364,23.20196152,1.19569206,1.35411072,1.42244339,1.51720238,-1.2013855,0.15841866,0.22675133,0.32151032,-2.39707756,0.06833267,0.16309166,-2.55549622,0.09475899,-2.62382889,-2.71858788
1,183.4196707,22.57721067,22.9969368,21.39650726,20.23308182,19.47699547,19.06488419,22.30180931,1.60042954,2.76385498,3.51994133,3.93205261,0.69512749,1.16342544,1.91951179,2.33162307,-0.90530205,0.75608635,1.16819763,-2.06872749,0.41211128,-2.82481384,-3.23692512
2,190.3977432,22.51913361,20.39436531,20.09226036,19.99993706,19.91059685,19.7357235,22.05690956,0.30210495,0.39442825,0.48376846,0.65864181,-1.66254425,0.0923233,0.18166351,0.35653686,-1.9646492,0.08934021,0.26421356,-2.0569725,0.17487335,-2.14631271,-2.32118606
2,205.2813812,25.42278991,22.93085098,21.18194962,19.96084023,19.23639488,18.98451042,22.06788635,1.74890136,2.97001075,3.6944561,3.94634056,0.86296463,1.22110939,1.94555474,2.1974392,-0.88593673,0.72444535,0.97632981,-2.10704612,0.25188446,-2.83149147,-3.08337593
0,192.2189611,23.20677833,22.81354332,20.16947746,19.7574482,19.53838158,19.49692345,22.49760628,2.64406586,3.05609512,3.27516174,3.31661987,0.31593704,0.41202926,0.63109588,0.67255401,-2.32812882,0.21906662,0.26052475,-2.74015808,0.04145813,-2.9592247,-3.00068283
2,201.5736119,27.5192302,21.55068207,20.64766884,20.46206093,20.50367737,20.17692566,24.2052784,0.90301323,1.08862114,1.0470047,1.37375641,-2.65459633,0.18560791,0.14399147,0.47074318,-3.55760956,-0.04161644,0.28513527,-3.74321747,0.32675171,-3.70160103,-4.02835274
1,191.2728279,26.04283523,22.60560989,21.15846252,20.14944649,19.44885063,19.08325386,22.33747101,1.44714737,2.4561634,3.15675926,3.52235603,0.26813888,1.00901603,1.70961189,2.07520866,-1.17900849,0.70059586,1.06619263,-2.18802452,0.36559677,-2.88862038,-3.25421715
2,190.5423795,21.6041048,20.63327026,20.15617561,20.07175446,20.10856056,19.77157021,21.70145226,0.47709465,0.5615158,0.5247097,0.86170005,-1.068182,0.08442115,0.04761505,0.3846054,-1.54527665,-0.0368061,0.30018425,-1.6296978,0.33699035,-1.5928917,-1.92988205
1,190.243958,21.65383261,24.12572289,22.42607689,20.81213951,19.66654396,19.15531731,21.57509041,1.699646,3.31358338,4.45917893,4.97040558,2.55063248,1.61393738,2.75953293,3.27075958,0.85098648,1.14559555,1.6568222,-0.7629509,0.51122665,-1.90854645,-2.4197731
0,201.2291654,21.98315919,22.37505722,21.49810028,21.39090919,21.31938362,21.15473938,22.37871933,0.87695694,0.98414803,1.0556736,1.22031784,-0.00366211,0.10719109,0.17871666,0.3433609,-0.88061905,0.07152557,0.23616981,-0.98781014,0.16464424,-1.05933571,-1.22397995
2,202.2004524,21.46707088,21.05024147,20.42794228,20.40835381,20.35204697,19.90873718,22.55023003,0.62229919,0.64188766,0.6981945,1.14150429,-1.49998856,0.01958847,0.07589531,0.5192051,-2.12228775,0.05630684,0.49961663,-2.14187622,0.44330979,-2.19818306,-2.64149285
1,202.5788243,18.34440795,23.96866035,21.85465431,20.15399933,19.29068184,18.75525475,23.29887962,2.11400604,3.81466102,4.67797851,5.2134056,0.66978073,1.70065498,2.56397247,3.09939956,-1.44422531,0.86331749,1.39874458,-3.14488029,0.53542709,-4.00819778,-4.54362487
1,207.5078544,22.64600535,22.83241653,21.21325302,20.28579712,19.50358582,19.05477333,22.2220211,1.61916351,2.54661941,3.32883071,3.7776432,0.61039543,0.9274559,1.7096672,2.15847969,-1.00876808,0.7822113,1.23102379,-1.93622398,0.44881249,-2.71843528,-3.16724777
1,201.077536,18.97658516,22.17243767,21.33903885,20.05490875,19.20007706,18.90253639,22.00637817,0.83339882,2.11752892,2.97236061,3.26990128,0.1660595,1.2841301,2.13896179,2.43650246,-0.66733932,0.85483169,1.15237236,-1.95146942,0.29754067,-2.80630111,-3.10384178
1,206.6657356,23.04828135,22.73749733,22.09835625,20.71539879,19.6824913,19.21771049,24.2820034,0.63914108,2.02209854,3.05500603,3.51978684,-1.54450607,1.38295746,2.41586495,2.88064576,-2.18364715,1.03290749,1.4976883,-3.56660461,0.46478081,-4.5995121,-5.06429291
1,206.798969,23.17437565,23.51329422,21.71884537,20.50960732,19.68093109,19.19731522,22.35870934,1.79444885,3.0036869,3.83236313,4.315979,1.15458488,1.20923805,2.03791428,2.52153015,-0.63986397,0.82867623,1.3122921,-1.84910202,0.48361587,-2.67777825,-3.16139412
2,202.5486144,19.64615376,22.07603836,21.4513607,21.4261322,21.02679443,20.52523041,21.27266884,0.62467766,0.64990616,1.04924393,1.55080795,0.80336952,0.0252285,0.42456627,0.92613029,0.17869186,0.39933777,0.90090179,0.15346336,0.50156402,-0.24587441,-0.74743843
1,208.0130906,24.19479152,21.98219872,20.89234161,19.63607216,18.7569046,18.27189636,22.80693245,1.08985711,2.34612656,3.22529412,3.71030236,-0.82473373,1.25626945,2.13543701,2.62044525,-1.91459084,0.87916756,1.3641758,-3.17086029,0.48500824,-4.05002785,-4.53503609
2,203.8218563,27.25891488,21.54411507,20.91418266,20.96684265,21.06632805,20.58994293,22.58790398,0.62993241,0.57727242,0.47778702,0.95417214,-1.04378891,-0.05265999,-0.15214539,0.32423973,-1.67372132,-0.0994854,0.37689972,-1.62106133,0.47638512,-1.52157593,-1.99796105
2,190.2919378,26.76095931,21.97449303,21.26233482,21.16884613,21.28706741,20.91501236,22.40590286,0.71215821,0.8056469,0.68742562,1.05948067,-0.43140983,0.09348869,-0.02473259,0.34732246,-1.14356804,-0.11822128,0.25383377,-1.23705673,0.37205505,-1.11883545,-1.4908905
1,190.5980294,26.66118799,22.39315224,21.51430893,20.50318718,19.67320251,19.43203545,22.21507263,0.87884331,1.88996506,2.71994973,2.96111679,0.17807961,1.01112175,1.84110642,2.08227348,-0.7007637,0.82998467,1.07115173,-1.71188545,0.24116706,-2.54187012,-2.78303718
1,191.0230266,26.80263994,21.10365677,20.42756462,20.14121056,19.8275013,19.52254868,21.75735855,0.67609215,0.96244621,1.27615547,1.58110809,-0.65370178,0.28635406,0.60006332,0.90501594,-1.32979393,0.31370926,0.61866188,-1.61614799,0.30495262,-1.92985725,-2.23480987
1,199.3342981,21.36818455,25.4344101,21.62376595,20.18717575,19.40228271,18.81008148,22.19188499,3.81064415,5.24723435,6.03212739,6.62432862,3.24252511,1.4365902,2.22148324,2.81368447,-0.56811904,0.78489304,1.37709427,-2.00470924,0.59220123,-2.78960228,-3.38180351
1,188.7517972,19.9104976,22.79994583,21.83650208,20.40928268,19.1590271,18.67712212,22.36555099,0.96344375,2.39066315,3.64091873,4.12282371,0.43439484,1.4272194,2.67747498,3.15937996,-0.52904891,1.25025558,1.73216056,-1.95626831,0.48190498,-3.20652389,-3.68842887
1,201.2502127,27.49866109,23.19123459,22.50542068,20.70060349,19.56630516,19.02184105,23.43014145,0.68581391,2.4906311,3.62492943,4.16939354,-0.23890686,1.80481719,2.93911552,3.48357963,-0.92472077,1.13429833,1.67876244,-2.72953796,0.54446411,-3.86383629,-4.4083004
0,202.6799063,26.04006453,21.1230278,20.64445305,20.6731739,20.68147469,20.56467056,22.36100197,0.47857475,0.4498539,0.44155311,0.55835724,-1.23797417,-0.02872085,-0.03702164,0.07978249,-1.71654892,-0.00830079,0.10850334,-1.68782807,0.11680413,-1.67952728,-1.79633141
1,195.1213774,26.44431181,20.533535,18.54826736,17.4691391,16.95264626,16.55394173,22.12321091,1.98526764,3.0643959,3.58088874,3.97959327,-1.58967591,1.07912826,1.5956211,1.99432563,-3.57494355,0.51649284,0.91519737,-4.65407181,0.39870453,-5.17056465,-5.56926918
0,185.3449779,15.2427019,22.64014626,21.12037849,20.97656631,20.89407539,20.67054749,22.25917625,1.51976777,1.66357995,1.74607087,1.96959877,0.38097001,0.14381218,0.2263031,0.449831,-1.13879776,0.08249092,0.30601882,-1.28260994,0.2235279,-1.36510086,-1.58862876
0,188.7835048,25.8697698,22.78233147,21.91630936,21.7951088,21.75110054,21.05530167,24.68206978,0.86602211,0.98722267,1.03123093,1.7270298,-1.89973831,0.12120056,0.16520882,0.86100769,-2.76576042,0.04400826,0.73980713,-2.88696098,0.69579887,-2.93096924,-3.62676811
2,188.0367617,19.04339785,21.80021667,21.39618683,21.54648972,21.48126984,20.88500214,22.4681797,0.40402984,0.25372695,0.31894683,0.91521453,-0.66796303,-0.15030289,-0.08508301,0.51118469,-1.07199287,0.06521988,0.66148758,-0.92168998,0.5962677,-0.98690986,-1.58317756
1,198.236163,20.42417977,21.61367989,21.31121826,20.15977669,19.39911079,18.96918488,22.50498772,0.30246163,1.4539032,2.2145691,2.64449501,-0.89130783,1.15144157,1.91210747,2.34203338,-1.19376946,0.7606659,1.19059181,-2.34521103,0.42992591,-3.10587693,-3.53580284
1,197.7628814,19.98822436,20.94148827,21.20053101,20.05554199,19.00350761,18.63716125,21.86757851,-0.25904274,0.88594628,1.93798066,2.30432702,-0.92609024,1.14498902,2.1970234,2.56336976,-0.6670475,1.05203438,1.41838074,-1.81203652,0.36634636,-2.8640709,-3.23041726
2,182.7165951,21.0139902,22.50971985,21.18710709,19.86573601,18.969841,18.31967926,22.3181076,1.32261276,2.64398384,3.53987885,4.19004059,0.19161225,1.32137108,2.21726609,2.86742783,-1.13100051,0.89589501,1.54605675,-2.45237159,0.65016174,-3.3482666,-3.99842834
1,182.2292986,20.95781888,21.44517326,20.7313652,20.167099,19.38490295,18.98472786,21.60790253,0.71380806,1.27807426,2.06027031,2.4604454,-0.16272927,0.5642662,1.34646225,1.74663734,-0.87653733,0.78219605,1.18237114,-1.44080353,0.40017509,-2.22299958,-2.62317467
1,184.5746141,14.81087247,25.22424698,22.31053162,20.73373795,19.77741814,20.3834877,23.06682396,2.91371536,4.49050903,5.44682884,4.84075928,2.15742302,1.57679367,2.53311348,1.92704392,-0.75629234,0.95631981,0.35025025,-2.33308601,-0.60606956,-3.28940582,-2.68333626
1,188.9726933,26.92977051,23.89547539,23.25792885,20.97056961,19.82987404,19.5288372,22.91128922,0.63754654,2.92490578,4.06560135,4.36663819,0.98418617,2.28735924,3.42805481,3.72909165,0.34663963,1.14069557,1.44173241,-1.94071961,0.30103684,-3.08141518,-3.38245202
2,197.4697827,20.99071678,21.05115318,20.26751518,19.90014267,19.73333549,19.39430046,21.6654129,0.783638,1.15101051,1.31781769,1.65685272,-0.61425972,0.36737251,0.53417969,0.87321472,-1.39789772,0.16680718,0.50584221,-1.76527023,0.33903503,-1.93207741,-2.27111244
0,198.3409805,21.61291096,20.80644798,20.01851082,19.83405495,19.73759842,19.5277195,22.13038445,0.78793716,0.97239303,1.06884956,1.27872848,-1.32393647,0.18445587,0.2809124,0.49079132,-2.11187363,0.09645653,0.30633545,-2.2963295,0.20987892,-2.39278603,-2.60266495
2,198.6659488,21.70411063,21.31264496,20.77265549,20.84532547,20.74581528,20.38297844,22.36600494,0.53998947,0.46731949,0.56682968,0.92966652,-1.05335998,-0.07266998,0.02684021,0.38967705,-1.59334945,0.09951019,0.46234703,-1.52067947,0.36283684,-1.62018966,-1.9830265
1,188.3409721,19.95651283,24.80718803,22.36396599,20.49377441,19.28666115,18.59735107,22.70858383,2.44322204,4.31341362,5.52052688,6.20983696,2.0986042,1.87019158,3.07730484,3.76661492,-0.34461784,1.20711326,1.89642334,-2.21480942,0.68931008,-3.42192268,-4.11123276
1,204.1893292,24.85349136,23.10742569,22.03822136,20.75361633,19.82213974,19.26311111,23.25020218,1.06920433,2.35380936,3.28528595,3.84431458,-0.14277649,1.28460503,2.21608162,2.77511025,-1.21198082,0.93147659,1.49050522,-2.49658585,0.55902863,-3.42806244,-3.98709107
2,194.3715391,25.48804846,21.59498787,21.13822937,20.99272537,21.05146599,21.2792244,22.50048256,0.4567585,0.6022625,0.54352188,0.31576347,-0.90549469,0.145504,0.08676338,-0.14099503,-1.36225319,-0.05874062,-0.28649903,-1.50775719,-0.22775841,-1.44901657,-1.22125816
2,196.4967993,26.36877349,22.00702477,21.44250298,20.67297363,19.98906898,19.75744057,22.75301361,0.56452179,1.33405114,2.01795579,2.2495842,-0.74598884,0.76952935,1.453434,1.68506241,-1.31051063,0.68390465,0.91553306,-2.08003998,0.23162841,-2.76394463,-2.99557304
1,193.49891,26.29253805,22.85931015,22.53759193,20.25101662,19.16730881,18.54925728,24.18611717,0.32171822,2.60829353,3.69200134,4.31005287,-1.32680702,2.28657531,3.37028312,3.98833465,-1.64852524,1.08370781,1.70175934,-3.93510055,0.61805153,-5.01880836,-5.63685989
1,186.5232287,14.37932015,21.33160591,20.77247047,19.95533371,19.80235291,19.54446983,21.86885452,0.55913544,1.3762722,1.529253,1.78713608,-0.53724861,0.81713676,0.97011756,1.22800064,-1.09638405,0.1529808,0.41086388,-1.91352081,0.25788308,-2.06650161,-2.32438469
1,186.2406758,15.21952419,23.37127876,22.81076431,20.87268257,19.77111626,19.22585869,24.44732475,0.56051445,2.49859619,3.6001625,4.14542007,-1.07604599,1.93808174,3.03964805,3.58490562,-1.63656044,1.10156631,1.64682388,-3.57464218,0.54525757,-4.67620849,-5.22146606
1,185.9853231,14.89778895,22.00076675,21.71334267,20.75470734,19.92116356,19.36290169,22.68743324,0.28742408,1.24605941,2.07960319,2.63786506,-0.68666649,0.95863533,1.79217911,2.35044098,-0.97409057,0.83354378,1.39180565,-1.9327259,0.55826187,-2.76626968,-3.32453155
1,191.1297919,25.66428236,22.59921074,21.47237015,20.58235741,19.62440491,19.50001335,21.97268677,1.12684059,2.01685333,2.97480583,3.09919739,0.62652397,0.89001274,1.84796524,1.9723568,-0.50031662,0.9579525,1.08234406,-1.39032936,0.12439156,-2.34828186,-2.47267342
1,190.3183826,25.86358158,25.52581406,21.46738815,20.17612267,19.33192062,18.78423882,22.97276306,4.05842591,5.34969139,6.19389344,6.74157524,2.553051,1.29126548,2.13546753,2.68314933,-1.50537491,0.84420205,1.39188385,-2.79664039,0.5476818,-3.64084244,-4.18852424
1,190.2409399,25.04946048,23.05564117,21.45998573,20.1801033,19.32931709,18.87925148,22.57261848,1.59565544,2.87553787,3.72632408,4.17638969,0.48302269,1.27988243,2.13066864,2.58073425,-1.11263275,0.85078621,1.30085182,-2.39251518,0.45006561,-3.24330139,-3.693367
1,190.1692503,25.74169107,23.84401321,22.22613525,21.02394104,19.87952614,19.27021217,23.31715202,1.61787796,2.82007217,3.96448707,4.57380104,0.52686119,1.20219421,2.34660911,2.95592308,-1.09101677,1.1444149,1.75372887,-2.29321098,0.60931397,-3.43762588,-4.04693985
1,189.5139898,19.20565513,24.5818634,21.61783791,20.35338974,19.43079948,18.92420578,22.99543381,2.96402549,4.22847366,5.15106392,5.65765762,1.58642959,1.26444817,2.18703843,2.69363213,-1.3775959,0.92259026,1.42918396,-2.64204407,0.5065937,-3.56463433,-4.07122803
1,204.590072,23.80559064,23.54108238,21.54262543,19.7581768,18.89772606,18.42368507,24.0235405,1.99845695,3.78290558,4.64335632,5.11739731,-0.48245812,1.78444863,2.64489937,3.11894036,-2.48091507,0.86045074,1.33449173,-4.2653637,0.47404099,-5.12581444,-5.59985543
1,184.0080363,28.08946664,22.06555748,21.41845512,20.58187675,19.81165314,19.68626976,22.50339317,0.64710236,1.48368073,2.25390434,2.37928772,-0.43783569,0.83657837,1.60680198,1.73218536,-1.08493805,0.77022361,0.89560699,-1.92151642,0.12538338,-2.69174003,-2.81712341
1,182.7027254,25.8755213,21.57054138,22.03673553,20.47469902,19.51116753,18.94825554,22.22389984,-0.46619415,1.09584236,2.05937385,2.62228584,-0.65335846,1.56203651,2.525568,3.08847999,-0.18716431,0.96353149,1.52644348,-1.74920082,0.56291199,-2.71273231,-3.2756443
1,205.5583554,21.90297472,22.00250626,20.41437721,18.82964134,18.18656921,17.7585125,23.08755684,1.58812905,3.17286492,3.81593705,4.24399376,-1.08505058,1.58473587,2.227808,2.65586471,-2.67317963,0.64307213,1.07112884,-4.2579155,0.42805671,-4.90098763,-5.32904434
1,206.1952893,21.49689625,22.6451664,21.6555233,20.13190842,19.19495773,18.61601639,23.14222336,0.9896431,2.51325798,3.45020867,4.02915001,-0.49705696,1.52361488,2.46056557,3.03950691,-1.48670006,0.93695069,1.51589203,-3.01031494,0.57894134,-3.94726563,-4.52620697
1,204.5658209,22.61891463,23.84238815,21.75246811,21.46551514,21.18068504,20.98904991,23.55879784,2.08992004,2.37687301,2.66170311,2.85333824,0.28359031,0.28695297,0.57178307,0.7634182,-1.80632973,0.2848301,0.47646523,-2.0932827,0.19163513,-2.3781128,-2.56974793
2,188.0888123,22.06325865,20.39831543,20.04032326,19.99744987,19.90229225,19.68413925,22.41526604,0.35799217,0.40086556,0.49602318,0.71417618,-2.01695061,0.04287339,0.13803101,0.35618401,-2.37494278,0.09515762,0.31331062,-2.41781617,0.218153,-2.51297379,-2.73112679
